loan_id,loan_amount_x,first_payment_date_x,principal_interest_payment,interest_rate_x,loan_term_x,next_payment_due_date,payment_periods_made,current_balance,amortized_balance,golden_sachs,storgan_manley,smells_largo,bank_of_americans,pj_logan,state_code,county,conforming_loan_limit,loan_purpose,loan_amount_y,closing_date,first_payment_date_y,maturity_date,loan_term_y,principal_interest_pmt,interest_rate_y,property_value,total_loan_costs,origition_charges,other_loan_costs,occupancy_type,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit,file_at_custodian,umbs price,trade_margin,Target Profit,Trade Premium,points_and_fees,Total Loan Revenue,Gross Profit,Profit Margin,Winning Bid,Winner,actual trade premium,days_diff,payment_status
5029146,505000,2021-10-01,2045.61,0.0269,360,2021-10-01,0,505000.0,733447.9364509634,101.38,101.34875,101.34875,101.41125,101.22375,CA,Santa Clara   ,1,4,505000,2021-08-28,2021-10-01,2051-09-01,360,2041.03,2.69,770640,26956.540000000063,25856.000000000065,1100.54,2,1,106,3357,745,0,0,2.0,25250.000000000022,2021-09-08 08:37:31.070,99.88,-0.0012000000000000899,25250.000000000022,-606.0000000000454,25856.000000000065,25250.000000000022,25250.000000000022,0.050000000000000044,0.014112499999999955,0,7126.812499999977,0,closed
5029149,315000,2021-10-01,1306.92,0.02875,360,2021-10-01,0,315000.0,468462.4398961463,100.44,100.47125,100.47125,100.5025,100.28375,AZ,Maricopa    ,1,3,315000,2021-08-25,2021-10-01,2051-09-01,360,1303.79,2.875,464465,7166.000000000002,5701.500000000002,1464.5,2,1,79,2436,692,1,0,2.5,15750.000000000015,2021-09-06 17:09:27.178,103.19,0.03190000000000004,15750.000000000015,10048.500000000013,5701.500000000002,15750.000000000015,15750.000000000015,0.050000000000000044,0.03189999999999998,4,10048.499999999993,0,closed
5029154,245000,2021-10-01,1374.15,0.03125,240,2021-11-01,1,244263.87083333335,327397.67541207443,102.90875,102.90875,102.84625,102.84625,102.94,VA,Culpeper    ,1,4,245000,2021-09-14,2021-10-01,2041-09-01,240,1370.58,3.125,272223,5913.750000000001,4434.500000000001,1479.25,2,1,65,2275,699,1,0,2.5,12250.000000000011,,103.19,0.03190000000000004,12250.000000000011,7815.50000000001,4434.500000000001,12250.000000000011,12250.000000000011,0.050000000000000044,0.03189999999999998,4,7815.4999999999945,31,active
5029158,345000,2021-10-01,1452.68,0.029900000000000003,360,2021-10-01,0,345000.0,520619.84322613163,103.59625,103.59625,103.53375,103.59625,103.565,CA,Riverside    ,1,3,345000,2021-09-08,2021-10-01,2051-09-01,360,1449.07,2.99,522649,8398.320000000002,6244.500000000002,2153.8199999999997,2,1,84,2170,794,0,0,2.5,17250.000000000015,2021-09-16 19:42:26.731,103.19,0.03190000000000004,17250.000000000015,11005.500000000013,6244.500000000002,17250.000000000015,17250.000000000015,0.050000000000000044,0.03596249999999998,2,12407.062499999993,0,closed
5029160,145000,2021-10-01,975.4,0.02625,180,2021-10-01,0,145000.0,175224.88311003958,102.8425,102.87375,102.74875,102.81125,102.81125,KY,Hart    ,1,4,145000,2021-09-09,2021-10-01,2036-09-01,180,973.28,2.625,184526,3258.900000000008,2856.5000000000073,402.4000000000001,2,1,56,2054,794,0,1,2.0,7250.000000000006,2021-09-20 04:45:53.767,103.03,0.030299999999999994,7250.000000000006,4393.499999999999,2856.5000000000073,7250.000000000006,7250.000000000006,0.050000000000000044,0.03030000000000001,4,4393.500000000002,0,closed
5029164,405000,2021-10-01,1680.32,0.02875,360,2021-10-01,0,405000.0,602306.803022597,102.78375,102.78375,102.78375,102.815,102.7525,ID,Teton    ,1,0,405000,2021-09-11,2021-10-01,2051-09-01,360,1676.3,2.875,736364,9468.500000000002,7330.500000000002,2138.0,2,1,99,2805,794,1,1,2.5,20250.00000000002,2021-09-20 14:32:44.438,103.19,0.03190000000000004,20250.00000000002,12919.500000000016,7330.500000000002,20250.00000000002,20250.00000000002,0.050000000000000044,0.03189999999999998,4,12919.49999999999,0,closed
5029168,105000,2021-10-01,471.5,0.035,360,2021-10-01,0,105000.0,168849.5263307219,103.9225,103.76625,103.82875,103.86,103.76625,TX,Harris    ,1,3,105000,2021-09-03,2021-10-01,2051-09-01,360,470.13,3.5,161539,2193.250000000002,409.5000000000018,1783.75,2,1,70,1634,733,2,1,3.0,5250.000000000005,2021-09-13 14:20:52.244,104.61,0.04610000000000003,5250.000000000005,4840.500000000003,409.5000000000018,5250.000000000005,5250.000000000005,0.050000000000000044,0.046099999999999995,4,4840.499999999999,0,closed
5029173,235000,2021-10-01,1983.74,0.0199,132,2021-10-01,0,235000.0,261565.12372408432,94.73125,94.79375,94.73125,94.825,94.6375,NJ,Monmouth    ,1,4,235000,2021-09-04,2021-10-01,2032-09-01,132,1980.45,1.99,388623,19059.500000000004,17742.500000000004,1317.0000000000005,2,1,79,3226,688,0,1,1.5,11750.000000000011,2021-09-13 09:55:47.476,97.45,-0.025499999999999967,11750.000000000011,-5992.499999999993,17742.500000000004,11750.000000000011,11750.000000000011,0.050000000000000044,-0.02549999999999997,4,-5992.499999999993,0,closed
5029178,305000,2021-10-01,1348.4,0.03375,360,2021-10-01,0,305000.0,482968.0565918789,102.5625,102.65625,102.59375,102.625,102.53125,TX,Collin    ,1,2,305000,2021-09-01,2021-10-01,2051-09-01,360,1344.62,3.375,406667,2407.24,0.0,2407.24,1,1,345,6325,673,0,0,3.0,15250.000000000013,2021-09-10 01:21:48.625,105.0,0.050000000000000044,15250.000000000013,15250.000000000013,0.0,15250.000000000013,15250.000000000013,0.050000000000000044,0.05,4,15250.0,0,closed
5029181,495000,2021-11-01,2327.68,0.03875,360,2021-11-01,0,495000.0,833099.5757400166,104.8475,104.81625,104.75375,104.785,104.69125,CO,Arapahoe    ,1,3,495000,2021-09-16,2021-11-01,2051-10-01,360,2320.19,3.875,618750,-3801.2,-6979.5,3178.3,2,1,127,4869,794,1,0,3.5,24750.000000000022,,106.41,0.06410000000000005,24750.000000000022,31729.500000000022,-6979.5,24750.000000000022,24750.000000000022,0.050000000000000044,0.06409999999999996,4,31729.49999999998,0,closed
5029185,125000,2021-10-01,840.87,0.02625,180,2021-10-01,0,125000.0,151057.35847933052,103.06125,102.99875,102.99875,103.03,102.905,OK,Tulsa    ,1,3,125000,2021-09-03,2021-10-01,2036-09-01,180,839.03,2.625,167001,5152.000000000006,2462.5000000000064,2689.5,2,1,85,2621,737,0,1,2.0,6250.0000000000055,2021-09-13 11:42:47.393,103.03,0.030299999999999994,6250.0000000000055,3787.499999999999,2462.5000000000064,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.03061250000000001,2,3826.5625000000014,0,closed
5029190,125000,2021-09-01,526.34,0.029900000000000003,360,2021-09-01,0,125000.0,188632.76721896228,103.69,103.72125,103.59625,103.6275,103.72125,KS,Republic    ,1,2,125000,2021-08-10,2021-09-01,2051-08-01,360,525.03,2.99,156250,3456.0000000000005,2262.5000000000005,1193.5,2,1,108,2340,727,2,1,2.5,6250.0000000000055,,103.19,0.03190000000000004,6250.0000000000055,3987.500000000005,2262.5000000000005,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.037212499999999975,3,4651.562499999997,0,closed
5029192,225000,2021-07-01,1233.82,0.02875,240,2021-09-01,2,223608.8204768229,292810.045399792,103.28375,103.28375,103.22125,103.22125,103.315,FL,Pinellas    ,1,3,225000,2021-06-12,2021-07-01,2041-06-01,240,1230.87,2.875,323183,6439.26,4072.5,2366.7599999999998,2,1,91,2655,722,1,1,2.5,11250.00000000001,,103.19,0.03190000000000004,11250.00000000001,7177.500000000009,4072.5,11250.00000000001,11250.00000000001,0.05000000000000004,0.03314999999999998,1,7458.749999999995,62,active
5029197,285000,2021-11-01,1259.98,0.03375,360,2021-11-01,0,285000.0,451297.90265843633,104.235,104.14125,104.20375,104.235,104.20375,NJ,Middlesex    ,1,3,285000,2021-09-16,2021-11-01,2051-10-01,360,1256.45,3.375,407143,2663.000000000004,1111.5000000000036,1551.5,2,1,143,5244,794,1,0,3.0,14250.000000000013,,104.61,0.04610000000000003,14250.000000000013,13138.50000000001,1111.5000000000036,14250.000000000013,14250.000000000013,0.050000000000000044,0.046099999999999995,4,13138.499999999998,0,closed
5029199,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0,309355.0145072312,101.1275,101.22125,101.15875,101.19,101.09625,AZ,Pinal    ,1,4,205000,2021-09-02,2021-10-01,2051-09-01,360,861.04,2.99,307439,5151.000000000001,3710.500000000001,1440.5,2,1,51,1530,673,1,1,2.5,10250.00000000001,2021-09-09 09:56:11.241,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.03189999999999998,4,6539.499999999995,0,closed
5029204,175000,2021-10-01,726.07,0.02875,360,2021-10-01,0,175000.0,260258.1058790094,102.2325,102.32625,102.26375,102.295,102.07625,FL,Hernando    ,1,3,175000,2021-09-03,2021-10-01,2051-09-01,360,724.33,2.875,220016,3416.899999999994,1452.4999999999945,1964.3999999999996,2,1,73,2008,673,1,0,2.5,8750.000000000007,2021-09-13 20:08:29.328,104.17,0.04170000000000007,8750.000000000007,7297.500000000013,1452.4999999999945,8750.000000000007,8750.000000000007,0.050000000000000044,0.041700000000000015,4,7297.500000000003,0,closed
5029205,385000,2021-10-01,1621.1,0.029900000000000003,360,2021-10-01,0,385000.0,580979.1749414062,103.28375,103.28375,103.28375,103.315,103.1275,MD,Montgomery    ,1,4,385000,2021-08-20,2021-10-01,2051-09-01,360,1617.08,2.99,553400,8475.500000000004,6968.500000000004,1506.9999999999995,2,1,104,2947,727,2,0,2.5,19250.00000000002,2021-09-01 19:19:53.772,103.19,0.03190000000000004,19250.00000000002,12281.500000000015,6968.500000000004,19250.00000000002,19250.00000000002,0.050000000000000044,0.03314999999999998,0,12762.74999999999,0,closed
5029206,295000,2021-10-01,1932.51,0.0225,180,2021-10-01,0,295000.0,347262.20982242946,100.88,100.91125,100.78625,100.8175,100.78625,CT,Hartford    ,1,4,295000,2021-09-04,2021-10-01,2036-09-01,180,1928.89,2.25,578432,15104.00000000004,15104.00000000004,0.0,2,1,130,4659,755,2,1,2.0,14750.000000000013,2021-09-15 11:24:23.639,99.88,-0.0012000000000000899,14750.000000000013,-354.0000000000265,15104.00000000004,14750.000000000013,14750.000000000013,0.050000000000000044,0.009112499999999954,3,2688.1874999999864,0,closed
5029208,305000,2021-09-01,1185.4,0.02375,360,2021-09-01,0,305000.0,425223.1357813184,102.53,102.56125,102.49875,102.53,102.37375,CA,Alameda    ,1,4,305000,2021-08-11,2021-09-01,2051-08-01,360,1183.05,2.375,756074,7769.740000000014,6008.500000000015,1761.2399999999998,2,1,83,1730,740,1,1,2.0,15250.000000000013,,103.03,0.030299999999999994,15250.000000000013,9241.499999999998,6008.500000000015,15250.000000000013,15250.000000000013,0.050000000000000044,0.03030000000000001,4,9241.500000000004,0,closed
5029209,315000,2021-11-01,1326.36,0.029900000000000003,360,2021-11-01,0,315000.0,475348.5525108158,102.6275,102.59625,102.53375,102.565,102.47125,CA,Riverside    ,1,4,315000,2021-09-16,2021-11-01,2051-10-01,360,1323.06,2.99,432752,8120.000000000002,5701.500000000002,2418.5,2,1,49,1920,794,0,0,2.5,15750.000000000015,,103.19,0.03190000000000004,15750.000000000015,10048.500000000013,5701.500000000002,15750.000000000015,15750.000000000015,0.050000000000000044,0.03189999999999998,4,10048.499999999993,0,closed
5029214,155000,2021-10-01,1042.67,0.02625,180,2021-10-01,0,155000.0,187309.5436460375,104.12375,104.12375,104.06125,104.0925,104.155,MS,Neshoba    ,1,3,155000,2021-09-01,2021-10-01,2036-09-01,180,1040.4,2.625,222191,4085.500000000008,3053.500000000008,1032.0,2,1,127,4445,749,0,0,2.0,7750.000000000007,2021-09-15 19:46:17.956,103.03,0.030299999999999994,7750.000000000007,4696.499999999999,3053.500000000008,7750.000000000007,7750.000000000007,0.050000000000000044,0.04155000000000001,1,6440.250000000002,0,closed
5029218,515000,2021-10-01,2086.12,0.0269,360,2021-10-01,0,515000.0,747972.687457083,97.3175,97.28625,97.34875,97.38,97.28625,CA,Sonoma    ,1,4,515000,2021-09-06,2021-10-01,2051-09-01,360,2081.4500000000003,2.69,1000000,27665.00000000007,26368.00000000007,1297.0,2,1,288,6480,696,0,1,2.0,25750.000000000022,2021-09-20 01:16:18.604,99.88,-0.0012000000000000899,25750.000000000022,-618.0000000000463,26368.00000000007,25750.000000000022,25750.000000000022,0.050000000000000044,-0.0012000000000000454,4,-618.0000000000234,0,closed
5029222,105000,2021-10-01,456.97,0.0325,360,2021-10-01,0,105000.0,163707.61167761523,104.1725,104.14125,104.07875,104.1725,103.95375,TN,Knox    ,1,4,105000,2021-08-30,2021-10-01,2051-09-01,360,455.74,3.25,117766,2112.000000000002,409.5000000000018,1702.5,2,1,39,813,745,0,1,3.0,5250.000000000005,2021-09-13 04:19:26.216,104.61,0.04610000000000003,5250.000000000005,4840.500000000003,409.5000000000018,5250.000000000005,5250.000000000005,0.050000000000000044,0.046099999999999995,4,4840.499999999999,0,closed
5029226,135000,2021-10-01,568.44,0.029900000000000003,360,2021-10-01,0,135000.0,203720.8082189211,102.28375,102.34625,102.22125,102.2525,102.2525,OH,Champaign    ,1,2,135000,2021-08-19,2021-10-01,2051-09-01,360,567.03,2.99,142106,4205.000000000001,2443.500000000001,1761.5,2,1,48,960,722,1,1,2.5,6750.000000000006,2021-08-30 10:32:02.507,103.19,0.03190000000000004,6750.000000000006,4306.5000000000055,2443.500000000001,6750.000000000006,6750.000000000006,0.050000000000000044,0.03189999999999998,4,4306.499999999997,0,closed
5029227,705000,2021-10-01,3045.04,0.0319,360,2021-10-01,0,705000.0,1090971.275431134,100.72125,100.78375,100.78375,100.815,100.69,CA,San Mateo   ,1,3,705000,2021-09-03,2021-10-01,2051-09-01,360,3036.9700000000003,3.19,1863601,13359.82,12760.5,599.32,2,1,193,4343,673,2,1,2.5,35250.00000000003,2021-09-15 04:19:37.601,103.19,0.03190000000000004,35250.00000000003,22489.50000000003,12760.5,35250.00000000003,35250.00000000003,0.050000000000000044,0.03189999999999998,4,22489.499999999985,0,closed
5029231,585000,2021-10-01,2369.66,0.0269,360,2021-10-01,0,585000.0,849635.1880810076,101.31125,101.37375,101.31125,101.405,101.2175,CA,Santa Clara   ,1,4,585000,2021-09-10,2021-10-01,2051-09-01,360,2364.36,2.69,1004292,11524.50000000003,11524.50000000003,0.0,2,1,263,3507,688,0,1,2.0,29250.000000000025,2021-09-20 11:49:06.596,103.03,0.030299999999999994,29250.000000000025,17725.499999999996,11524.50000000003,29250.000000000025,29250.000000000025,0.050000000000000044,0.03030000000000001,4,17725.500000000007,0,closed
5029235,125000,2021-10-01,1430.99,0.02375,96,2021-10-01,0,125000.0,137243.25948454763,100.8175,100.78625,100.72375,100.755,100.72375,TX,Tarrant    ,1,3,125000,2021-09-01,2021-10-01,2029-09-01,96,1428.16,2.375,367648,8806.000000000016,6400.000000000016,2406.0,2,1,158,3819,749,1,1,2.0,6250.0000000000055,2021-09-13 18:30:43.925,99.88,-0.0012000000000000899,6250.0000000000055,-150.00000000001123,6400.000000000016,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.008174999999999955,2,1021.8749999999943,0,closed
5029239,265000,2021-10-01,1153.3,0.0325,360,2021-10-01,0,265000.0,413164.9529461313,102.89125,102.95375,102.89125,102.89125,102.86,FL,Brevard    ,1,2,265000,2021-09-11,2021-10-01,2051-09-01,360,1150.19,3.25,331250,2783.500000000004,1033.5000000000036,1750.0,2,1,56,2380,716,1,0,3.0,13250.000000000011,2021-09-20 13:15:03.972,104.61,0.04610000000000003,13250.000000000011,12216.500000000007,1033.5000000000036,13250.000000000011,13250.000000000011,0.050000000000000044,0.046099999999999995,4,12216.499999999998,0,closed
5029242,245000,2021-10-01,1083.14,0.03375,360,2021-10-01,0,245000.0,387957.5947915513,104.36,104.32875,104.26625,104.32875,104.32875,SC,York    ,1,3,245000,2021-09-01,2021-10-01,2051-09-01,360,1080.1,3.375,343764,2820.000000000004,955.5000000000036,1864.5,2,1,114,1900,749,0,0,3.0,12250.000000000011,2021-09-08 20:57:51.633,104.61,0.04610000000000003,12250.000000000011,11294.500000000007,955.5000000000036,12250.000000000011,12250.000000000011,0.050000000000000044,0.046099999999999995,4,11294.499999999998,0,closed
5029247,255000,2021-11-01,1132.54,0.02875,324,2021-11-01,0,255000.0,365518.0789933258,103.40875,103.40875,103.34625,103.44,103.19,MD,Prince George   ,1,4,255000,2021-09-17,2021-11-01,2048-10-01,324,1129.83,2.875,379747,5922.500000000001,4615.500000000001,1307.0,2,1,118,4032,766,2,0,2.5,12750.000000000011,,103.19,0.03190000000000004,12750.000000000011,8134.50000000001,4615.500000000001,12750.000000000011,12750.000000000011,0.050000000000000044,0.03439999999999998,0,8771.999999999995,0,closed
5029252,355000,2021-11-01,1449.26,0.0275,360,2021-11-01,0,355000.0,519581.42614108504,103.44,103.40875,103.34625,103.40875,103.28375,TX,Travis    ,1,4,355000,2021-09-17,2021-11-01,2051-10-01,360,1445.95,2.75,439357,8309.35,6425.5,1883.85,2,1,97,2102,766,2,1,2.5,17750.000000000015,,103.19,0.03190000000000004,17750.000000000015,11324.500000000015,6425.5,17750.000000000015,17750.000000000015,0.050000000000000044,0.03439999999999998,2,12211.999999999993,0,closed
5029256,285000,2021-10-01,1900.35,0.025,180,2021-10-01,0,285000.0,341418.8830643245,103.905,103.81125,103.81125,103.8425,103.81125,GA,Fulton    ,1,4,285000,2021-09-13,2021-10-01,2036-09-01,180,1896.4,2.5,353642,5721.500000000015,5614.500000000015,107.0,2,1,123,3075,773,0,1,2.0,14250.000000000013,,103.03,0.030299999999999994,14250.000000000013,8635.499999999998,5614.500000000015,14250.000000000013,14250.000000000013,0.050000000000000044,0.03905000000000001,2,11129.250000000002,0,closed
5029259,615000,2021-10-01,2573.01,0.0294,360,2021-10-01,0,615000.0,922199.4253795511,104.78375,104.78375,104.72125,104.7525,104.69,WA,Snohomish    ,1,4,615000,2021-08-24,2021-10-01,2051-09-01,360,2566.7200000000003,2.94,706897,12606.680000000004,11131.500000000004,1475.18,2,1,211,2110,727,2,1,2.5,30750.00000000003,2021-09-03 19:10:43.071,103.19,0.03190000000000004,30750.00000000003,19618.500000000025,11131.500000000004,30750.00000000003,30750.00000000003,0.050000000000000044,0.04783749999999998,2,29420.062499999985,0,closed
5029263,645000,2021-10-01,2676.06,0.02875,360,2021-10-01,0,645000.0,959227.4943443219,102.42,102.38875,102.38875,102.45125,102.38875,DC,District of Columbia  ,1,4,645000,2021-09-03,2021-10-01,2051-09-01,360,2669.67,2.875,737734,5782.999999999985,5353.499999999985,429.5,2,1,221,4420,683,0,1,2.5,32250.00000000003,2021-09-10 15:12:17.333,104.17,0.04170000000000007,32250.00000000003,26896.500000000044,5353.499999999985,32250.00000000003,32250.00000000003,0.050000000000000044,0.041700000000000015,4,26896.50000000001,0,closed
5029264,185000,2021-10-01,1211.91,0.0225,180,2021-10-01,0,185000.0,217774.05793807044,102.5925,102.56125,102.49875,102.5925,102.37375,NH,Rockingham    ,1,3,185000,2021-09-03,2021-10-01,2036-09-01,180,1209.64,2.25,264286,4495.50000000001,3644.50000000001,851.0,2,1,126,2205,733,0,1,2.0,9250.00000000001,2021-09-13 20:36:32.228,103.03,0.030299999999999994,9250.00000000001,5605.499999999999,3644.50000000001,9250.00000000001,9250.00000000001,0.05000000000000005,0.03030000000000001,4,5605.500000000002,0,closed
5029269,105000,2021-10-01,744.2,0.03375,180,2021-11-01,1,104551.1125,132875.1790733152,104.89125,104.95375,104.82875,104.82875,104.7975,TX,Bell    ,1,0,105000,2021-09-14,2021-10-01,2036-09-01,180,742.12,3.375,154367,2678.500000000002,409.5000000000018,2269.0,2,1,69,1495,699,1,0,3.0,5250.000000000005,,104.61,0.04610000000000003,5250.000000000005,4840.500000000003,409.5000000000018,5250.000000000005,5250.000000000005,0.050000000000000044,0.04953749999999999,3,5201.437499999999,31,active
5029274,175000,2021-09-01,736.87,0.029900000000000003,360,2021-09-01,0,175000.0,264083.72379191534,104.78375,104.78375,104.72125,104.7525,104.69,MI,Macomb    ,1,4,175000,2021-08-09,2021-09-01,2051-08-01,360,735.04,2.99,251149,3167.5,3167.5,0.0,2,1,65,1734,795,0,0,2.5,8750.000000000007,,103.19,0.03190000000000004,8750.000000000007,5582.500000000007,3167.5,8750.000000000007,8750.000000000007,0.050000000000000044,0.04783749999999998,2,8371.562499999996,0,closed
5029276,265000,2021-10-01,1192.96,0.029900000000000003,324,2021-11-01,1,264467.33166666667,383774.90118055575,102.90875,102.90875,102.84625,102.84625,102.94,AR,Benton    ,1,4,265000,2021-09-14,2021-10-01,2048-09-01,324,1190.0,2.99,294445,4942.5,4796.5,146.0,2,1,238,6942,699,1,1,2.5,13250.000000000011,,103.19,0.03190000000000004,13250.000000000011,8453.500000000011,4796.5,13250.000000000011,13250.000000000011,0.050000000000000044,0.03189999999999998,4,8453.499999999995,31,active
5029280,515000,2021-10-01,3464.36,0.02625,180,2021-10-01,0,515000.0,622351.933618102,102.3425,102.18625,102.24875,102.28,102.18625,MD,Worcester    ,1,4,515000,2021-09-02,2021-10-01,2036-09-01,180,3456.7900000000004,2.625,754027,12133.280000000026,10145.500000000025,1987.7800000000002,0,1,329,11790,795,1,0,2.0,25750.000000000022,2021-09-15 14:46:52.407,103.03,0.030299999999999994,25750.000000000022,15604.499999999996,10145.500000000025,25750.000000000022,25750.000000000022,0.050000000000000044,0.03030000000000001,4,15604.500000000005,0,closed
